Simulation #,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40
9,6127.397816365443,7362.107035353398,7474.717118393177,6530.795051140404,8871.613156579811,6986.466345728719,8827.835521802612,9945.74562312952,6808.733802991566,9480.188183786227,7429.652212587073,10490.378830147174,12036.964401376286,11920.995931548672,10013.303151308264,11321.512973096838,8532.454746437275,12750.621004484448,9599.32580965976,12890.889185777682
10,6186.20885518748,9735.668030494877,6481.260371254962,6313.416190938152,7377.878827955905,6187.3567862213995,9972.230242027106,11276.466113104761,9178.536702546871,10809.165370184694,13028.148602161398,10056.859151842587,8921.013395349208,10729.37015858806,8705.8757170086,7539.857823593227,9319.902145409038,8971.51358467455,7769.204077638841,8801.74619038745
11,6097.450942812086,8215.193728695629,5812.421182261313,7390.296881722682,7998.607378787885,10410.771345102148,8300.94934329803,7413.461269879273,9968.473504002506,10925.578428623356,9973.397816190829,12253.755669181592,9166.03032942833,8260.12203299685,7881.153215107545,8060.724036958467,8713.396582274905,10434.352495483368,10969.363153802504,9029.984717595042
12,10464.695695527893,8629.954808688166,8291.600569250788,9489.871232003097,5322.297060480559,7126.970744993977,10434.306493485803,7453.60235054165,7915.275863796536,8374.480282381708,9125.739422096163,10509.100056617597,7476.642829505767,10015.015127297613,11902.595347234148,11367.39723947395,13890.371341328497,10299.183656970099,10516.876722677698,6754.129107442351
13,6094.329167348938,5924.860504687009,9549.837276100572,5750.5575381870585,7120.158986988984,9138.668612002517,5903.253679116289,9623.807978134228,8958.152488097085,8621.476439682474,8559.461665315173,7385.885458088285,9803.556497516603,8342.058738704733,15492.37025119139,9939.529968766128,9123.844803590206,7886.936540888357,10577.381150360423,10341.340725457218
14,6629.028284748829,5782.010377022857,5822.526942831609,7530.967002981755,12632.69915734559,11883.227844319068,8785.794898584874,6452.983496027245,7170.145326281749,6946.501565536425,8642.868968114697,13412.610782394306,8808.155311982186,7631.975366836557,8110.532411623789,9402.920822808199,9558.489420405298,7429.075581793471,9856.489841723575,13151.729924234302
15,6616.5141879996,6535.965728184321,7114.973506626711,8083.063528143274,11496.01356992936,7453.338044124927,9039.991150438147,7173.5926842830995,7447.254527676626,9830.934848731325,9739.914989362074,10076.327902564506,9213.000379897963,10385.580003061938,8608.290887278381,12971.9321614014,11186.648112817351,6878.010177369615,7678.849913886845,13918.914900235579
16,8517.72223073751,9235.987440441872,7314.008476888716,12479.321776442821,9814.578544186194,8604.229657557962,11767.676406155975,9217.990236488646,10597.695598572362,12482.208137985843,7113.479879777548,8814.999943278503,9244.107312228694,10863.527235663378,8420.796636898436,10291.663811065731,6945.347507504574,9113.942286409323,12195.659555759992,10097.224965306063
17,6546.691683591033,6703.840093558319,5935.012047165532,8542.83699949847,7656.435463059817,7969.985194465546,6893.202448789677,7366.089871838382,7488.793227216252,7778.929746436846,12210.014250605935,12397.635903671313,7472.630862019078,12422.745590246948,13766.82156490742,8928.358415744744,8937.008448021072,6608.679444488134,9973.37856495982,8965.808831332508
18,7273.441551287809,5925.34893487295,8477.351945035667,9837.995730838675,8856.64134985718,6930.4224979433975,8650.265198246814,7732.174855756949,10294.898153940136,9511.805717107556,8698.046677271857,6648.506298410192,12228.300290719066,7497.07623010464,8066.669944902915,11075.669912018866,7105.5488176494855,6575.366149500725,6665.984698452285,10603.933986969176
19,6234.647383774001,11128.671079693208,5628.163643676328,4688.217145141637,7924.185257804111,11673.661293698735,8720.50227911214,11542.731739064198,7759.377810108231,7264.048733316703,8946.271625655014,10945.891283947598,8714.479904159512,10622.879458979096,12684.222640745471,11312.38860718637,12050.728110782353,7335.97791708781,10834.568011692943,10933.690319375248
20,5951.594744268128,5957.442068539148,6354.933516568053,6441.2976953405905,12263.835615336664,10537.646416539132,9275.140106758496,7798.6244941015075,8116.327741041511,6647.416340203162,8030.691128414789,6970.527957048877,8705.712147779755,11973.434594968981,12491.367259031334,8135.523339036033,10510.902910787445,8161.69712743618,10141.730818750812,8853.090759729057
21,7216.632455654091,9122.647861229765,8823.030318433684,11350.842788092874,6336.615500407138,7356.439084230902,12654.032716885158,10016.041134100838,6388.6136211231305,7481.3758093013885,9050.101435895622,9385.683565942334,12651.752131621928,10876.175430729316,9687.441767566916,13113.384307645376,9190.837611447609,9023.096585984214,8107.2900527858255,13309.292993994835
22,7554.756117837293,5873.798430317473,9074.411496069593,9030.060464913842,6883.681863654072,9551.946398509574,11970.19565420716,7649.19289860048,10543.451047925437,9020.13436707015,12058.728954578919,7930.807525088476,11331.105859535512,11413.286993675398,9495.145285881623,8115.046272203258,8208.467822925299,12313.094818119447,12458.060202134198,9439.395743372559
23,7290.825193350887,9896.145512268906,7758.683135687395,12543.621805523315,6182.74308054281,9980.946247726215,10495.638713294204,8058.7060996167365,7139.133841020212,11358.249865186097,10122.925268913132,9887.218011149547,13472.508897751748,10091.046328305109,9967.888041104796,10813.120178745818,8480.63252357983,12893.202550181239,7245.977642802936,10903.81364477585
24,6540.789554786181,9050.042209846317,8159.643864777433,6336.336796604171,8675.292271733559,11042.293240083782,11536.439312023445,8023.043312858283,8565.734994733377,10601.293505983125,9937.859729338103,8862.599618622067,6791.798289113127,6567.695790762541,7757.718479037506,9219.564414873406,11477.347428739795,8596.127034891935,10935.04677630599,10670.772418152306
25,6755.131678953417,10103.20582785484,6364.129162737036,6209.3597093420185,12101.266710555552,12207.750325100853,11090.393320347119,7354.972195732626,7304.601289598221,10770.740735901129,11806.719442758009,12781.815207551703,9605.695393879612,9797.195517085489,8773.390222713224,12373.90221393397,6987.544633131154,7095.768598256288,8967.166330563965,11482.242289727212
26,6272.966443398211,7682.261646156033,8057.194052522255,12141.422651402923,12866.348044414157,8077.521154413648,9910.957975897183,6582.3214749813005,10159.232254457027,7921.102448523186,9549.57046154433,8297.271358705824,10336.899341678818,12389.031277706905,10995.229511019768,12638.352424267967,10021.478533629655,7990.64703262508,9631.497495197722,7015.5775243382495
27,5488.973128008553,6521.884083606516,7681.594626117679,8261.079832564263,8385.88910014913,7201.410972858027,7914.696961981552,7597.947617613589,9614.278548076294,8987.022198704084,8294.753522558702,10235.389977914861,11937.444952752661,8314.141206402499,10857.09684952658,9173.09413447829,9826.192752027613,10072.697354730757,9410.002337938073,11067.322350053784
28,5610.164703464596,11790.653925885536,8538.40359786301,9334.157487422204,8256.388556748041,12763.487924544765,10585.194943882705,6517.672897591594,10666.072566788584,11073.09785019531,10701.79125193535,9018.383003620993,7010.003994292728,6984.9486755451535,10946.801907406565,8326.61131553527,8309.865462208158,8505.252965079875,6708.130887214411,9873.93498054347
29,10074.269799841575,11185.06003560106,6366.994267313266,8249.105648493054,7166.061679890845,10858.620906910784,10543.676019301807,10080.953923116602,10593.760805304224,10610.256170328783,16912.22894830838,7712.441118089654,10704.723443415061,6724.133252695101,10864.915278086617,8325.783086292844,8047.389141827304,10156.942059498026,11142.899802116144,7385.622790259465
